Erster	ADJA	erst
sind	VAFIN	sein
nun	ADV	nun
bereits	ADV	bereits
neun	CARD	neun
Jahre	NN	Jahr
,	$,	,
daß	KOUS	dass
er	PPER	er
von	APPR	von
hier	ADV	hier
wegreisete	VVFIN	wegreisete
;	$.	;
und	KON	und
schon	ADV	schon
seit	APPR	seit
vier	CARD	vier
Jahren	NN	Jahr
hat	VAFIN	haben
man	PIS	man
nicht	PTKNEG	nicht
die	ART	die
geringste	ADJA	gering
Nachricht	NN	Nachricht
von	APPR	von
ihm	PPER	er
.	$.	.
Wer	PWS	wer
weiß	VVFIN	wissen
,	$,	,
wo	PWAV	wo
er	PPER	er
modert	VVFIN	modern
,	$,	,
der	ART	die
gute	ADJA	gut
Anselmus	NE	Anselmus
!	$.	!
Es	PPER	es
ist	VAFIN	sein
für	APPR	für
ihn	PPER	er
auch	ADV	auch
eben	ADV	eben
so	ADV	so
gut	ADJD	gut
.	$.	.
Denn	KON	denn
wenn	KOUS	wenn
er	PPER	er
wieder	ADV	wieder
kommen	VVINF	kommen
sollte	VMFIN	sollen
,	$,	,
und	KON	und
sollte	VMFIN	sollen
sehen	VVINF	sehen
,	$,	,
wie	KOUS	wie
es	PPER	es
mit	APPR	mit
seiner	PPOSAT	sein
Familie	NN	Familie
stünde	VVFIN	stehen
,	$,	,
so	ADV	so
müßte	VMFIN	müssen
er	PPER	er
sich	PRF	sich
doch	ADV	doch
zu	APPR	zu
Tode	NN	Tod
grämen	VVINF	grämen
.	$.	.
LEANDER	NE	Leander
.	$.	.
So	ADV	so
haben	VAFIN	haben
Sie	PPER	Sie
ihn	PPER	er
wohl	ADV	wohl
gekannt	VVPP	kennen
?	$.	?
STALENO	NE	STALENO
.	$.	.
Was	PWS	was
sollte	VMFIN	sollen
ich	PPER	ich
nicht	PTKNEG	nicht
?	$.	?
Er	PPER	er
war	VAFIN	sein
mein	PPOSAT	mein
Herzensfreund	NN	Herzensfreund
.	$.	.
LEANDER	NE	Leander
.	$.	.
Und	KON	und
Sie	PPER	Sie
wollen	VMFIN	wollen
gegen	APPR	gegen
seine	PPOSAT	sein
Tochter	NN	Tochter
so	ADV	so
grausam	ADJD	grausam
sein	VAINF	sein
?	$.	?
Sie	PPER	Sie
wollen	VMFIN	wollen
mich	PPER	ich
verhindern	VVINF	verhindern
,	$,	,
sie	PPER	sie
wieder	ADV	wieder
in	APPR	in
Umstände	NN	Umstand
zu	PTKZU	zu
setzen	VVINF	setzen
,	$,	,
die	PRELS	die
ihrer	PPOSAT	ihr
würdig	ADJD	würdig
sind	VAFIN	sein
?	$.	?
STALENO	NE	STALENO
.	$.	.
Leander	NE	Leander
,	$,	,
wenn	KOUS	wenn
Er	PPER	er
mein	PPOSAT	mein
Sohn	NN	Sohn
wäre	VAFIN	sein
,	$,	,
so	ADV	so
wollte	VMFIN	wollen
ich	PPER	ich
nicht	PTKNEG	nicht
ein	ART	eine
Wort	NN	Wort
dawider	ADV	dawider
reden	VVINF	reden
;	$.	;
aber	KON	aber
so	ADV	so
ist	VAFIN	sein
Er	PPER	er
nur	ADV	nur
mein	PPOSAT	mein
Mündel	NN	Mündel
.	$.	.
Seine	PPOSAT	sein
Neigung	NN	Neigung
könnte	VMFIN	können
sich	PRF	sich
in	APPR	in
reifern	ADJA	reifern
Jahren	NN	Jahr
ändern	VVINF	ändern
,	$,	,
und	KON	und
wenn	KOUS	wenn
Er	PPER	er
alsdann	VVFIN	alsdann
das	ART	die
schöne	ADJA	schön
Gesicht	NN	Gesicht
satt	ADJD	satt
wäre	VAFIN	sein
,	$,	,
dem	PRELS	die
der	ART	die
beste	ADJA	gut
Nachdruck	NN	Nachdruck
fehlt	VVFIN	fehlen
,	$,	,
so	ADV	so
würde	VAFIN	werden
alle	PIAT	alle
Schuld	NN	Schuld
auf	APPR	auf
mich	PRF	ich
fallen	VVINF	fallen
.	$.	.
LEANDER	NE	Leander
.	$.	.
Wie	KOUS	wie
?	$.	?
meine	PPOSAT	mein
Neigung	NN	Neigung
sollte	VMFIN	sollen
sich	PRF	sich
ändern	VVINF	ändern
?	$.	?
ich	PPER	ich
sollte	VMFIN	sollen
aufhören	VVINF	aufhören
,	$,	,
Kamillen	NN	Kamillen
zu	PTKZU	zu
lieben	VVINF	lieben
?	$.	?
ich	PPER	ich
sollte	VMFIN	sollen
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Er	PPER	er
soll	VMFIN	sollen
warten	VVINF	warten
,	$,	,
bis	KOUS	bis
Er	PPER	er
Sein	PPOSAT	sein
eigner	ADJA	eigen
Herr	NN	Herr
wird	VAFIN	werden
;	$.	;
alsdann	ADJD	alsdann
kann	VMFIN	können
Er	PPER	er
machen	VVINF	machen
,	$,	,
was	PWS	was
Er	PPER	er
will	VMFIN	wollen
.	$.	.
Ja	PTKANT	ja
,	$,	,
wenn	KOUS	wenn
das	ART	die
Mädchen	NN	Mädchen
noch	ADV	noch
in	APPR	in
den	ART	die
Umständen	NN	Umstand
wäre	VAFIN	sein
,	$,	,
in	APPR	in
welchen	PRELS	welche
sie	PPER	sie
ihr	PPOSAT	ihr
Vater	NN	Vater
verließ	VVFIN	verlassen
;	$.	;
wenn	KOUS	wenn
ihr	PPER	ihr
Bruder	NN	Bruder
nicht	PTKNEG	nicht
alles	PIS	alle
durchgebracht	VVPP	durchbringen
hätte	VAFIN	haben
;	$.	;
wenn	KOUS	wenn
der	ART	die
alte	ADJA	alt
Philto	NN	Philto
,	$,	,
dem	PRELS	die
Anselmus	NE	Anselmus
die	ART	die
Aufsicht	NN	Aufsicht
über	APPR	über
seine	PPOSAT	sein
Kinder	NN	Kind
anvertraute	VVFIN	anvertrauen
,	$,	,
nicht	PTKNEG	nicht
ein	ART	eine
alter	ADJA	alt
Betrieger	NN	Betrieger
gewesen	VAPP	sein
wäre	VAFIN	sein
:	$.	:
gewiß	ADJD	gewiss
,	$,	,
ich	PPER	ich
wollte	VMFIN	wollen
selbst	ADV	selbst
mein	PPOSAT	mein
möglichstes	ADJA	möglich
tun	VVINF	tun
,	$,	,
daß	KOUS	dass
kein	PIAT	keine
andrer	PIS	andere
,	$,	,
als	KOUS	als
Er	PPER	er
,	$,	,
die	PRELS	die
Kamilla	NE	Kamilla
bekommen	VVINF	bekommen
sollte	VMFIN	sollen
.	$.	.
Aber	ADV	aber
:	$.	:
da	KOUS	da
das	PDS	die
nicht	PTKNEG	nicht
ist	VAFIN	sein
,	$,	,
so	ADV	so
habe	VAFIN	haben
ich	PPER	ich
nichts	PIS	nichts
damit	PAV	damit
zu	PTKZU	zu
schaffen	VVINF	schaffen
.	$.	.
Gehe	VVFIN	gehen
Er	PPER	er
nach	APPR	nach
Hause	NN	Haus
.	$.	.
LEANDER	NE	Leander
.	$.	.
Aber	ADV	aber
,	$,	,
liebster	ADJA	lieb
Herr	NN	Herr
Staleno	NE	Staleno
,	$,	,
–	NN	–
STALENO	NE	STALENO
.	$.	.
Er	PPER	er
bringt	VVFIN	bringen
Seine	PPOSAT	sein
Schmeichelei	NN	Schmeichelei
zu	APPR	zu
unnützen	ADJA	unnütz
Kosten	NN	Kosten
.	$.	.
Was	PWS	was
ich	PPER	ich
gesagt	VVPP	sagen
habe	VAFIN	haben
,	$,	,
habe	VAFIN	haben
ich	PPER	ich
gesagt	VVPP	sagen
.	$.	.
Ich	PPER	ich
wollte	VMFIN	wollen
eben	ADV	eben
zum	APPRART	zu
alten	ADJA	alt
Philto	NN	Philto
gehen	VVINF	gehen
,	$,	,
der	PRELS	die
sonst	ADV	sonst
mein	PPOSAT	mein
guter	ADJA	gut
Freund	NN	Freund
ist	VAFIN	sein
,	$,	,
und	KON	und
ihm	PPER	er
den	ART	die
Text	NN	Text
wegen	APPR	wegen
seines	PPOSAT	sein
Betragens	NN	Betragen
gegen	APPR	gegen
den	ART	die
Lelio	NE	Lelio
lesen	VVINF	lesen
.	$.	.
Nun	ADV	nun
hat	VAFIN	haben
er	PPER	er
dem	ART	die
lüderlichen	ADJA	lüderlichen
Burschen	NN	Bursche
auch	ADV	auch
so	ADV	so
gar	ADV	gar
das	ART	die
Haus	NN	Haus
abgekauft	VVPP	abkaufen
,	$,	,
das	ART	die
Letzte	NN	Letzte
,	$,	,
was	PRELS	was
die	ART	die
Leutchen	NN	Leutchen
noch	ADV	noch
hatten	VAFIN	haben
.	$.	.
Das	PDS	die
ist	VAFIN	sein
zu	PTKA	zu
toll	ADJD	toll
!	$.	!
das	PDS	die
ist	VAFIN	sein
unverantwortlich	ADJD	unverantwortlich
!	$.	!
–	ADJA	–
–	NN	–
Geh	VVIMP	gehen
Er	PPER	er
,	$,	,
Leander	NE	Leander
;	$.	;
halte	VVFIN	halten
Er	PPER	er
mich	PRF	ich
nicht	PTKNEG	nicht
länger	ADJD	lang
auf	PTKVZ	auf
.	$.	.
Allenfalls	ADV	allenfalls
können	VMFIN	können
wir	PPER	wir
zu	APPR	zu
Hause	NN	Haus
mehr	ADV	mehr
davon	PAV	davon
sprechen	VVINF	sprechen
.	$.	.
LEANDER	NE	Leander
.	$.	.
In	APPR	in
der	ART	die
Hoffnung	NN	Hoffnung
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
gütiger	ADJD	gütig
werden	VAFIN	werden
gesinnt	ADJD	gesinnt
sein	VAINF	sein
,	$,	,
will	VMFIN	wollen
ich	PPER	ich
gehen	VVINF	gehen
.	$.	.
Sie	PPER	Sie
kommen	VVFIN	kommen
doch	ADV	doch
bald	ADV	bald
zurück	PTKVZ	zurück
?	$.	?
STALENO	NE	STALENO
.	$.	.
Bald	ADV	bald
.	$.	.
Zweiter	ADJA	zweit
Auftritt	NN	Auftritt
STALENO	NE	STALENO
.	$.	.
Es	PPER	es
bringt	VVFIN	bringen
freilich	ADV	freilich
nichts	PIS	nichts
ein	PTKVZ	ein
,	$,	,
den	ART	die
Leuten	NN	Leute
die	ART	die
Wahrheit	NN	Wahrheit
zu	PTKZU	zu
sagen	VVINF	sagen
,	$,	,
und	KON	und
ihnen	PPER	sie
ihre	PPOSAT	ihr
schlechten	ADJA	schlecht
Streiche	NN	Streich
vorzurücken	VVIZU	vorrücken
;	$.	;
man	PIS	man
macht	VVFIN	machen
sie	PPER	sie
sich	PRF	sich
meisten	PIAT	meist
Teils	NN	Teil
dadurch	PAV	dadurch
zu	APPR	zu
Feinden	NN	Feind
.	$.	.
Aber	KON	aber
mags	NN	mags
!	$.	!
Ich	PPER	ich
will	VMFIN	wollen
den	ART	die
Mann	NN	Mann
nicht	PTKNEG	nicht
zum	APPRART	zu
Freunde	NN	Freund
behalten	VVINF	behalten
,	$,	,
der	PRELS	die
so	ADV	so
wenig	PIAT	wenige
Gewissen	NN	Gewissen
hat	VAFIN	haben
.	$.	.
–	ADJA	–
–	NN	–
Hätte	VVFIN	haben
ich	PPER	ich
mirs	ADJD	mirs
in	APPR	in
Ewigkeit	NN	Ewigkeit
vorgestellt	VVPP	vorstellen
!	$.	!
Der	ART	die
Philto	NN	Philto
,	$,	,
der	ART	die
Mann	NN	Mann
,	$,	,
auf	APPR	auf
den	PRELS	die
ich	PPER	ich
Schlösser	NN	Schloss
gebaut	VVPP	bauen
hätte	VAFIN	haben
.	$.	.
–	ADJA	–
–	NN	–
Ha	NE	Ha
!	$.	!
da	ADV	da
kömmt	VVFIN	kömmt
er	PPER	er
mir	PRF	ich
eben	ADV	eben
in	APPR	in
den	ART	die
Wurf	NN	Wurf
.	$.	.
–	ADJA	–
–	NN	–
Dritter	ADJA	dritt
Auftritt	NN	Auftritt
Philto	NE	Philto
.	$.	.
Staleno	NE	Staleno
.	$.	.
STALENO	NE	STALENO
.	$.	.
Guten	ADJA	gut
Tag	NN	Tag
,	$,	,
Herr	NN	Herr
Philto	NE	Philto
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Ei	FM	ei
sieh	VVIMP	sehen
da	ADV	da
!	$.	!
Herr	NN	Herr
Staleno	NE	Staleno
!	$.	!
Wie	KOKOM	wie
gehts	NN	gehts
,	$,	,
mein	PPOSAT	mein
alter	ADJA	alt
,	$,	,
lieber	ADJA	lieb
,	$,	,
guter	ADJA	gut
Freund	NN	Freund
?	$.	?
Wo	PWAV	wo
wollten	VMFIN	wollen
Sie	PPER	Sie
hin	ADV	hin
?	$.	?
STALENO	NE	STALENO
.	$.	.
Ich	PPER	ich
war	VAFIN	sein
eben	ADV	eben
im	APPRART	in
Begriff	NN	Begriff
,	$,	,
zu	APPR	zu
Ihnen	PPER	Sie
zu	PTKZU	zu
gehen	VVINF	gehen
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Zu	APPR	zu
mir	PPER	ich
?	$.	?
das	PDS	die
ist	VAFIN	sein
ja	ADV	ja
vortrefflich	ADJD	vortrefflich
.	$.	.
Kommen	VVFIN	kommen
Sie	PPER	Sie
,	$,	,
ich	PPER	ich
kehre	VVFIN	kehren
gleich	ADJD	gleich
wieder	ADV	wieder
mit	APPR	mit
um	PTKVZ	um
.	$.	.
STALENO	NE	STALENO
.	$.	.
Es	PPER	es
ist	VAFIN	sein
nicht	PTKNEG	nicht
nötig	ADJD	nötig
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
Sie	PPER	Sie
nur	ADV	nur
spreche	VVFIN	sprechen
;	$.	;
es	PPER	es
ist	VAFIN	sein
mir	PPER	ich
gleich	ADJD	gleich
viel	PIS	viele
,	$,	,
ob	KOUS	ob
es	PPER	es
in	APPR	in
Ihrem	PPOSAT	ihr
Hause	NN	Haus
,	$,	,
oder	KON	oder
auf	APPR	auf
der	ART	die
Gasse	NN	Gasse
geschieht	VVFIN	geschehen
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
so	ADV	so
lieber	ADJD	lieb
unter	APPR	unter
freiem	ADJA	frei
Himmel	NN	Himmel
mit	APPR	mit
Ihnen	PPER	Sie
reden	VVINF	reden
,	$,	,
um	KOUI	um
vor	APPR	vor
dem	ART	die
Anstecken	NN	Anstecken
sichrer	ADJD	sicher
zu	PTKZU	zu
sein	VAINF	sein
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Was	PWS	was
wollen	VMFIN	wollen
Sie	PPER	Sie
mit	APPR	mit
Ihrem	PPOSAT	ihr
Anstecken	NN	Anstecken
?	$.	?
Bin	VAFIN	sein
ich	PPER	ich
seitdem	PAV	seitdem
von	APPR	von
der	ART	die
Pest	NN	Pest
befallen	VVPP	befallen
worden	VAPP	werden
,	$,	,
als	KOUS	als
ich	PPER	ich
Sie	PPER	Sie
nicht	PTKNEG	nicht
gesehen	VVPP	sehen
habe	VAFIN	haben
?	$.	?
STALENO	NE	STALENO
.	$.	.
Von	APPR	von
noch	ADV	noch
etwas	PIAT	etwas
Schlimmern	NN	Schlimmern
,	$,	,
als	KOKOM	als
von	APPR	von
der	ART	die
Pest	NN	Pest
.	$.	.
–	ADJA	–
–	ADJA	–
O	NN	O
Philto	NE	Philto
,	$,	,
Philto	NE	Philto
!	$.	!
Sind	VAFIN	sein
Sie	PPER	Sie
der	ART	die
ehrliche	ADJA	ehrlich
Philto	NN	Philto
,	$,	,
den	PRELS	die
die	ART	die
Stadt	NN	Stadt
bisher	ADV	bisher
noch	ADV	noch
immer	ADV	immer
unter	APPR	unter
die	ART	die
wenigen	PIAT	wenige
Männer	NN	Mann
von	APPR	von
altem	ADJA	alt
Schrot	NN	Schrot
und	KON	und
Korne	NN	Korne
gezählt	VVPP	zählen
hat	VAFIN	haben
?	$.	?
PHILTO	NN	PHILTO
.	$.	.
Das	PDS	die
ist	VAFIN	sein
ja	ADV	ja
ein	ART	eine
vortrefflicher	ADJA	vortrefflich
Anfang	NN	Anfang
zu	APPR	zu
einer	ART	eine
Strafpredigt	NN	Strafpredigt
.	$.	.
Wie	KOUS	wie
käme	VVFIN	kommen
ich	PPER	ich
zu	APPR	zu
der	ART	die
?	$.	?
STALENO	NE	STALENO
.	$.	.
Was	PWS	was
für	APPR	für
Zeug	NN	Zeug
wird	VAFIN	werden
von	APPR	von
Ihnen	PPER	Sie
in	APPR	in
der	ART	die
Stadt	NN	Stadt
gesprochen	VVPP	sprechen
!	$.	!
Ein	ART	eine
alter	ADJA	alt
Betrieger	NN	Betrieger
,	$,	,
ein	ART	eine
Leuteschinder	NN	Leuteschinder
,	$,	,
ein	ART	eine
Blutigel	NN	Blutigel
,	$,	,
–	NN	–
das	PDS	die
sind	VAFIN	sein
noch	ADV	noch
Ihre	PPOSAT	ihr
besten	ADJA	gut
Ehrentitel	NN	Ehrentitel
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Meine	VVFIN	meinen
?	$.	?
STALENO	NE	STALENO
.	$.	.
Ja	PTKANT	ja
,	$,	,
Ihre	PPOSAT	ihr
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Das	PDS	die
ist	VAFIN	sein
mir	PPER	ich
leid	ADJD	leid
.	$.	.
Aber	KON	aber
was	PWS	was
ist	VAFIN	sein
zu	PTKZU	zu
tun	VVINF	tun
?	$.	?
man	PIS	man
muß	VMFIN	müssen
die	ART	die
Leute	NN	Leute
reden	VVINF	reden
lassen	VVINF	lassen
.	$.	.
Ich	PPER	ich
kann	VMFIN	können
es	PPER	es
niemanden	PIS	niemand
verwehren	VVINF	verwehren
,	$,	,
das	ART	die
Nachteiligste	NN	Nachteiligste
von	APPR	von
mir	PPER	ich
zu	PTKZU	zu
denken	VVINF	denken
,	$,	,
oder	KON	oder
zu	PTKZU	zu
sprechen	VVINF	sprechen
;	$.	;
genug	ADV	genug
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
bei	APPR	bei
mir	PPER	ich
überzeugt	VVPP	überzeugen
bin	VAFIN	sein
,	$,	,
daß	KOUS	dass
man	PIS	man
mir	PPER	ich
Unrecht	NN	Unrecht
tut	VVFIN	tun
.	$.	.
STALENO	NE	STALENO
.	$.	.
So	ADV	so
kaltsinnig	ADJD	kaltsinnig
sind	VAFIN	sein
Sie	PPER	Sie
dabei	PAV	dabei
?	$.	?
So	ADV	so
kaltsinnig	ADJD	kaltsinnig
war	VAFIN	sein
ich	PPER	ich
nicht	PTKNEG	nicht
einmal	ADV	einmal
,	$,	,
als	KOUS	als
ich	PPER	ich
es	PPER	es
hörte	VVFIN	hören
.	$.	.
Aber	KON	aber
mit	APPR	mit
dieser	PDAT	dies
Gelassenheit	NN	Gelassenheit
sind	VAFIN	sein
Sie	PPER	Sie
noch	ADV	noch
nicht	PTKNEG	nicht
gerechtfertiget	VVFIN	gerechtfertiget
.	$.	.
Man	PIS	man
ist	VAFIN	sein
oft	ADV	oft
gelassen	VVPP	lassen
,	$,	,
weil	KOUS	weil
man	PIS	man
bei	APPR	bei
sich	PRF	sich
kein	PIAT	keine
Recht	NN	Recht
zu	PTKZU	zu
haben	VAINF	haben
fühlt	VVFIN	fühlen
,	$,	,
hastig	ADJD	hastig
und	KON	und
aufgebracht	ADJD	aufgebracht
zu	PTKZU	zu
sein	VAINF	sein
.	$.	.
–	ADJA	–
–	NN	–
Von	APPR	von
mir	PPER	ich
sollte	VMFIN	sollen
jemand	PIS	jemand
so	ADV	so
reden	VVINF	reden
!	$.	!
Ich	PPER	ich
drehte	VVFIN	drehen
dem	ART	die
ersten	ADJA	erst
dem	ART	die
besten	ADJA	gut
den	ART	die
Hals	NN	Hals
um	PTKVZ	um
.	$.	.
Allein	ADV	allein
,	$,	,
ich	PPER	ich
glaube	VVFIN	glauben
auch	ADV	auch
nicht	PTKNEG	nicht
,	$,	,
daß	KOUS	dass
ich	PPER	ich
jemals	ADV	jemals
durch	APPR	durch
meine	PPOSAT	mein
Handlungen	NN	Handlung
Gelegenheit	NN	Gelegenheit
dazu	PAV	dazu
geben	VVINF	geben
würde	VAFIN	werden
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Kann	VMFIN	können
ich	PPER	ich
denn	ADV	denn
endlich	ADV	endlich
erfahren	VVPP	erfahren
,	$,	,
worin	PWAV	worin
das	ART	die
Verbrechen	NN	Verbrechen
besteht	VVFIN	bestehen
,	$,	,
das	PRELS	die
man	PIS	man
mir	PRF	ich
Schuld	NN	Schuld
gibt	VVFIN	geben
?	$.	?
STALENO	NE	STALENO
.	$.	.
So	ADV	so
?	$.	?
Sie	PPER	Sie
müssen	VMFIN	müssen
mit	APPR	mit
Ihrem	PPOSAT	ihr
Gewissen	NN	Gewissen
schon	ADV	schon
vortrefflich	ADJD	vortrefflich
zu	APPR	zu
Rande	NN	Rand
sein	VAINF	sein
,	$,	,
daß	KOUS	dass
es	PPER	es
Ihnen	PPER	Sie
nicht	PTKNEG	nicht
selbst	ADV	selbst
gleich	ADJD	gleich
beifällt	VVFIN	beifällt
.	$.	.
–	ADJA	–
Sagen	NN	Sage|Sagen
Sie	PPER	Sie
mir	PPER	ich
,	$,	,
war	VAFIN	sein
Anselmus	NE	Anselmus
Ihr	PPOSAT	ihr
Freund	NN	Freund
?	$.	?
PHILTO	NN	PHILTO
.	$.	.
Er	PPER	er
war	VAFIN	sein
es	PPER	es
,	$,	,
und	KON	und
ist	VAFIN	sein
es	PPER	es
noch	ADV	noch
,	$,	,
so	ADV	so
weit	ADJD	weit
wir	PPER	wir
auch	ADV	auch
jetzt	ADV	jetzt
von	APPR	von
einander	PRF	einander
sind	VAFIN	sein
.	$.	.
Wissen	VVFIN	wissen
Sie	PPER	Sie
denn	ADV	denn
nicht	PTKNEG	nicht
,	$,	,
daß	KOUS	dass
er	PPER	er
mir	PRF	ich
bei	APPR	bei
seiner	PPOSAT	sein
Abreise	NN	Abreise
seinen	PPOSAT	sein
Sohn	NN	Sohn
und	KON	und
seine	PPOSAT	sein
Tochter	NN	Tochter
zur	APPRART	zu
Aufsicht	NN	Aufsicht
anvertraute	VVFIN	anvertrauen
?	$.	?
Würde	VAFIN	werden
er	PPER	er
das	PDS	die
getan	VVPP	tun
haben	VAFIN	haben
,	$,	,
wenn	KOUS	wenn
er	PPER	er
mich	PRF	ich
nicht	PTKNEG	nicht
für	APPR	für
seinen	PPOSAT	sein
rechtschaffnen	ADJA	rechtschaffnen
Freund	NN	Freund
gehalten	VVPP	halten
hätte	VAFIN	haben
?	$.	?
STALENO	NE	STALENO
.	$.	.
Du	PPER	du
ehrlicher	ADJA	ehrlich
Anselmus	NE	Anselmus
,	$,	,
wie	KOKOM	wie
hast	VAFIN	haben
du	PPER	du
dich	PPER	du
betrogen	VVPP	betrügen
!	$.	!
PHILTO	NN	PHILTO
.	$.	.
Ich	PPER	ich
denke	VVFIN	denken
,	$,	,
er	PPER	er
soll	VMFIN	sollen
sich	PRF	sich
nicht	PTKNEG	nicht
betrogen	VVPP	betrügen
haben	VAFIN	haben
.	$.	.
STALENO	NE	STALENO
.	$.	.
Nicht	PTKNEG	nicht
?	$.	?
Nu	ITJ	nu
,	$,	,
nu	ITJ	nu
!	$.	!
wenn	KOUS	wenn
ich	PPER	ich
einen	ART	eine
Sohn	NN	Sohn
hätte	VAFIN	haben
,	$,	,
den	PRELS	die
ich	PPER	ich
gern	ADV	gern
in	APPR	in
das	ART	die
äußerste	ADJA	äußer
Verderben	NN	Verderben
wollte	VMFIN	wollen
gebracht	VVPP	bringen
wissen	VVINF	wissen
,	$,	,
so	ADV	so
würde	VAFIN	werden
ich	PPER	ich
ihn	PPER	er
ganz	ADV	ganz
gewiß	ADJD	gewiss
auch	ADV	auch
Ihrer	PPOSAT	ihr
Aufsicht	NN	Aufsicht
anvertrauen	VVINF	anvertrauen
.	$.	.
–	NN	–
Er	PPER	er
ist	VAFIN	sein
ein	ART	eine
schönes	ADJA	schön
Früchtchen	NN	Früchtchen
geworden	VAPP	werden
,	$,	,
der	ART	die
Lelio	NE	Lelio
!	$.	!
PHILTO	NN	PHILTO
.	$.	.
Sie	PPER	Sie
legen	VVFIN	legen
mir	PPER	ich
jetzt	ADV	jetzt
etwas	ADV	etwas
zur	APPRART	zu
Last	NN	Last
,	$,	,
wovon	PWAV	wovon
Sie	PPER	Sie
mich	PRF	ich
selbst	ADV	selbst
sonst	ADV	sonst
allezeit	ADV	allezeit
frei	ADJD	frei
gesprochen	VVPP	sprechen
haben	VAFIN	haben
.	$.	.
Lelio	NE	Lelio
hat	VAFIN	haben
alle	PIS	alle
seine	PPOSAT	sein
lüderlichen	ADJA	lüderlichen
Ausschweifungen	NN	Ausschweifung
ohne	APPR	ohne
mein	PPOSAT	mein
Vorwissen	NN	Vorwissen
begangen	VVPP	begehen
;	$.	;
und	KON	und
wann	PWAV	wann
ich	PPER	ich
sie	PPER	sie
erfuhr	VVFIN	erfahren
,	$,	,
so	ADV	so
war	VAFIN	sein
es	PPER	es
schon	ADV	schon
zu	PTKA	zu
spät	ADJD	spät
,	$,	,
ihnen	PPER	sie
vorzubeugen	VVIZU	vorbeugen
.	$.	.
STALENO	NE	STALENO
.	$.	.
Alles	PIAT	alle
das	PDS	die
glaube	VVFIN	glauben
ich	PPER	ich
nun	ADV	nun
nicht	PTKNEG	nicht
mehr	ADV	mehr
;	$.	;
denn	KON	denn
Ihr	PPOSAT	ihr
letzter	ADJA	letzt
Streich	NN	Streich
verrät	VVFIN	verraten
Ihre	PPOSAT	ihr
Karte	NN	Karte
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Was	PWS	was
für	APPR	für
ein	ART	eine
Streich	NN	Streich
?	$.	?
STALENO	NE	STALENO
.	$.	.
An	PTKVZ	an
wen	PWS	wer
hat	VAFIN	haben
denn	ADV	denn
Lelio	NE	Lelio
sein	PPOSAT	sein
Haus	NN	Haus
verkauft	VVPP	verkaufen
?	$.	?
PHILTO	NN	PHILTO
.	$.	.
An	APPR	an
mich	PRF	ich
.	$.	.
STALENO	NE	STALENO
.	$.	.
Willkommen	NN	Willkommen
,	$,	,
Anselmus	NE	Anselmus
!	$.	!
Können	VMFIN	können
Sie	PPER	Sie
doch	ADV	doch
nun	ADV	nun
auf	APPR	auf
der	ART	die
Gasse	NN	Gasse
schlafen	VVINF	schlafen
.	$.	.
–	ADJA	–
–	NN	–
Pfui	ITJ	pfui
,	$,	,
Philto	NN	Philto
!	$.	!
PHILTO	NN	PHILTO
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
die	ART	die
drei	CARD	drei
tausend	CARD	tausend
Taler	NN	Taler
dafür	PAV	dafür
richtig	ADJD	richtig
bezahlt	VVPP	bezahlen
.	$.	.
STALENO	NE	STALENO
.	$.	.
Um	KOUI	um
den	ART	die
Namen	NN	Name
eines	ART	eine
ehrlichen	ADJA	ehrlich
Mannes	NN	Mann
richtig	ADJD	richtig
los	ADJD	los
zu	PTKZU	zu
werden	VAINF	werden
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Hätte	VAFIN	haben
ich	PPER	ich
sie	PPER	sie
denn	ADV	denn
nicht	PTKNEG	nicht
bezahlen	VVINF	bezahlen
sollen	VMFIN	sollen
?	$.	?
STALENO	NE	STALENO
.	$.	.
O	NN	O
!	$.	!
stellen	VVFIN	stellen
Sie	PPER	Sie
sich	PRF	sich
nicht	PTKNEG	nicht
so	ADV	so
albern	ADJD	albern
.	$.	.
Sie	PPER	Sie
hätten	VAFIN	haben
gar	ADV	gar
nichts	PIS	nichts
von	APPR	von
dem	ART	die
Lelio	NE	Lelio
kaufen	VVINF	kaufen
sollen	VMFIN	sollen
.	$.	.
Einem	ART	eine
solchen	PIAT	solche
Menschen	NN	Mensch
zu	APPR	zu
Gelde	NN	Geld
verhelfen	VVINF	verhelfen
,	$,	,
heißt	VVFIN	heißen
das	PDS	die
nicht	PTKNEG	nicht
dem	ART	die
Wahnwitzigen	ADJA	wahnwitzig
ein	ART	eine
Messer	NN	Messer
in	APPR	in
die	ART	die
Hände	NN	Hand
geben	VVINF	geben
,	$,	,
womit	PWAV	womit
er	PPER	er
sich	PRF	sich
